"Fecha aplicación","Año","Cod_Territorio","Nom_Territorio","Cantidad_dosis_aplicadas","fecha_corte"
"2021-07-30","2021","54","Norte de Santander","15.895","2023-02-28"
"2021-07-30","2021","86","Putumayo","1.232","2023-02-28"
"2021-07-30","2021","63","Quindío","4.362","2023-02-28"
"2021-07-30","2021","66","Risaralda","6.642","2023-02-28"
"2021-07-30","2021","88","San Andrés y Providencia","328","2023-02-28"
"2021-07-30","2021","68","Santander","19.018","2023-02-28"
"2021-07-30","2021","70","Sucre","7.620","2023-02-28"
"2021-07-30","2021","73","Tolima","17.411","2023-02-28"
"2021-07-30","2021","76","Valle del Cauca","56.872","2023-02-28"
"2021-07-30","2021","76109","Buenaventura","747","2023-02-28"
"2021-07-30","2021","97","Vaupés","18","2023-02-28"
"2021-07-30","2021","99","Vichada","436","2023-02-28"
"2021-07-30","2021","0","Privados","46.884","2023-02-28"
"2021-07-31","2021","91","Amazonas","25","2023-02-28"
"2021-07-31","2021","05","Antioquia","57.389","2023-02-28"
"2021-07-31","2021","81","Arauca","1.110","2023-02-28"
"2021-07-31","2021","08","Atlántico","11.850","2023-02-28"
"2021-07-31","2021","08001","Barranquilla","14.047","2023-02-28"
"2021-07-31","2021","11","Bogotá","55.665","2023-02-28"
"2021-07-31","2021","13","Bolívar","7.387","2023-02-28"
"2021-07-31","2021","13001","Cartagena","6.204","2023-02-28"
"2021-07-31","2021","15","Boyacá","24.185","2023-02-28"
"2021-07-31","2021","17","Caldas","13.320","2023-02-28"
"2021-07-31","2021","18","Caquetá","2.156","2023-02-28"
"2021-07-31","2021","85","Casanare","2.466","2023-02-28"
"2021-07-31","2021","19","Cauca","7.244","2023-02-28"
"2021-07-31","2021","20","Cesar","7.665","2023-02-28"
"2021-07-31","2021","27","Chocó","892","2023-02-28"
"2021-07-31","2021","23","Córdoba","10.379","2023-02-28"
"2021-07-31","2021","25","Cundinamarca","25.803","2023-02-28"
"2021-07-31","2021","94","Guainía","151","2023-02-28"
"2021-07-31","2021","95","Guaviare","142","2023-02-28"
"2021-07-31","2021","41","Huila","7.414","2023-02-28"
"2021-07-31","2021","44","La Guajira","2.249","2023-02-28"
"2021-07-31","2021","47","Magdalena","4.797","2023-02-28"
"2021-07-31","2021","47001","Santa Marta","3.155","2023-02-28"
"2021-07-31","2021","50","Meta","10.027","2023-02-28"
"2021-07-31","2021","52","Nariño","14.688","2023-02-28"
"2021-07-31","2021","54","Norte de Santander","17.235","2023-02-28"
"2021-07-31","2021","86","Putumayo","754","2023-02-28"
"2021-07-31","2021","63","Quindío","4.488","2023-02-28"
"2021-07-31","2021","66","Risaralda","8.429","2023-02-28"
"2021-07-31","2021","88","San Andrés y Providencia","68","2023-02-28"
"2021-07-31","2021","68","Santander","18.596","2023-02-28"
"2021-07-31","2021","70","Sucre","6.375","2023-02-28"
"2021-07-31","2021","73","Tolima","15.801","2023-02-28"
"2021-07-31","2021","76","Valle del Cauca","39.923","2023-02-28"
"2021-07-31","2021","76109","Buenaventura","224","2023-02-28"
"2021-07-31","2021","97","Vaupés","7","2023-02-28"
"2021-07-31","2021","99","Vichada","50","2023-02-28"
"2021-07-31","2021","0","Privados","55.858","2023-02-28"
"2021-08-01","2021","91","Amazonas","50","2023-02-28"
"2021-08-01","2021","05","Antioquia","42.335","2023-02-28"
"2021-08-01","2021","81","Arauca","354","2023-02-28"
"2021-08-01","2021","08","Atlántico","6.512","2023-02-28"
"2021-08-01","2021","08001","Barranquilla","10.861","2023-02-28"
"2021-08-01","2021","11","Bogotá","40.106","2023-02-28"
"2021-08-01","2021","13","Bolívar","4.043","2023-02-28"
"2021-08-01","2021","13001","Cartagena","3.417","2023-02-28"
"2021-08-01","2021","15","Boyacá","7.851","2023-02-28"
"2021-08-01","2021","17","Caldas","2.657","2023-02-28"
"2021-08-01","2021","18","Caquetá","1.697","2023-02-28"
"2021-08-01","2021","85","Casanare","1.810","2023-02-28"
"2021-08-01","2021","19","Cauca","6.378","2023-02-28"
"2021-08-01","2021","20","Cesar","1.550","2023-02-28"
"2021-08-01","2021","27","Chocó","484","2023-02-28"
"2021-08-01","2021","23","Córdoba","3.484","2023-02-28"
"2021-08-01","2021","25","Cundinamarca","11.024","2023-02-28"
"2021-08-01","2021","94","Guainía","6","2023-02-28"
"2021-08-01","2021","41","Huila","2.800","2023-02-28"
"2021-08-01","2021","44","La Guajira","718","2023-02-28"
"2021-08-01","2021","47","Magdalena","857","2023-02-28"
"2021-08-01","2021","47001","Santa Marta","1.741","2023-02-28"
"2021-08-01","2021","50","Meta","2.956","2023-02-28"
"2021-08-01","2021","52","Nariño","8.179","2023-02-28"
"2021-08-01","2021","54","Norte de Santander","7.187","2023-02-28"
"2021-08-01","2021","86","Putumayo","343","2023-02-28"
"2021-08-01","2021","63","Quindío","1.259","2023-02-28"
"2021-08-01","2021","66","Risaralda","1.612","2023-02-28"
"2021-08-01","2021","88","San Andrés y Providencia","62","2023-02-28"
"2021-08-01","2021","68","Santander","13.541","2023-02-28"
"2021-08-01","2021","70","Sucre","3.243","2023-02-28"
"2021-08-01","2021","73","Tolima","3.279","2023-02-28"
"2021-08-01","2021","76","Valle del Cauca","24.970","2023-02-28"
"2021-08-01","2021","76109","Buenaventura","40","2023-02-28"
"2021-08-01","2021","99","Vichada","26","2023-02-28"
"2021-08-01","2021","0","Privados","9.388","2023-02-28"
"2021-08-02","2021","91","Amazonas","113","2023-02-28"
"2021-08-02","2021","05","Antioquia","54.736","2023-02-28"
"2021-08-02","2021","81","Arauca","1.718","2023-02-28"
"2021-08-02","2021","08","Atlántico","11.124","2023-02-28"
"2021-08-02","2021","08001","Barranquilla","11.934","2023-02-28"
"2021-08-02","2021","11","Bogotá","68.906","2023-02-28"
"2021-08-02","2021","13","Bolívar","5.645","2023-02-28"
"2021-08-02","2021","13001","Cartagena","9.803","2023-02-28"
"2021-08-02","2021","15","Boyacá","13.528","2023-02-28"
"2021-08-02","2021","17","Caldas","7.257","2023-02-28"
"2021-08-02","2021","18","Caquetá","2.232","2023-02-28"
"2021-08-02","2021","85","Casanare","2.033","2023-02-28"
"2021-08-02","2021","19","Cauca","5.350","2023-02-28"
"2021-08-02","2021","20","Cesar","7.426","2023-02-28"
"2021-08-02","2021","27","Chocó","1.728","2023-02-28"
"2021-08-02","2021","23","Córdoba","11.476","2023-02-28"
"2021-08-02","2021","25","Cundinamarca","19.702","2023-02-28"
"2021-08-02","2021","95","Guaviare","369","2023-02-28"
"2021-08-02","2021","41","Huila","7.654","2023-02-28"
"2021-08-02","2021","44","La Guajira","5.083","2023-02-28"
"2021-08-02","2021","47","Magdalena","5.055","2023-02-28"
"2021-08-02","2021","47001","Santa Marta","1.683","2023-02-28"
"2021-08-02","2021","50","Meta","4.333","2023-02-28"
"2021-08-02","2021","52","Nariño","3.193","2023-02-28"
"2021-08-02","2021","54","Norte de Santander","10.822","2023-02-28"
"2021-08-02","2021","86","Putumayo","1.665","2023-02-28"
"2021-08-02","2021","63","Quindío","3.726","2023-02-28"
"2021-08-02","2021","66","Risaralda","6.575","2023-02-28"
"2021-08-02","2021","88","San Andrés y Providencia","233","2023-02-28"
"2021-08-02","2021","68","Santander","22.120","2023-02-28"
"2021-08-02","2021","70","Sucre","5.484","2023-02-28"
"2021-08-02","2021","73","Tolima","15.203","2023-02-28"
"2021-08-02","2021","76","Valle del Cauca","40.140","2023-02-28"
"2021-08-02","2021","76109","Buenaventura","751","2023-02-28"
"2021-08-02","2021","97","Vaupés","150","2023-02-28"
"2021-08-02","2021","99","Vichada","241","2023-02-28"
"2021-08-02","2021","0","Privados","31.932","2023-02-28"
"2021-08-03","2021","91","Amazonas","91","2023-02-28"
"2021-08-03","2021","05","Antioquia","70.006","2023-02-28"
"2021-08-03","2021","81","Arauca","2.021","2023-02-28"
"2021-08-03","2021","08","Atlántico","10.979","2023-02-28"
"2021-08-03","2021","08001","Barranquilla","13.475","2023-02-28"
"2021-08-03","2021","11","Bogotá","52.092","2023-02-28"
"2021-08-03","2021","13","Bolívar","10.245","2023-02-28"
"2021-08-03","2021","13001","Cartagena","8.765","2023-02-28"
"2021-08-03","2021","15","Boyacá","11.814","2023-02-28"
"2021-08-03","2021","17","Caldas","9.146","2023-02-28"
"2021-08-03","2021","18","Caquetá","1.773","2023-02-28"
"2021-08-03","2021","85","Casanare","4.372","2023-02-28"
"2021-08-03","2021","19","Cauca","9.625","2023-02-28"
"2021-08-03","2021","20","Cesar","7.953","2023-02-28"
"2021-08-03","2021","27","Chocó","1.533","2023-02-28"
"2021-08-03","2021","23","Córdoba","16.611","2023-02-28"
"2021-08-03","2021","25","Cundinamarca","16.995","2023-02-28"
"2021-08-03","2021","94","Guainía","159","2023-02-28"
"2021-08-03","2021","95","Guaviare","342","2023-02-28"
"2021-08-03","2021","41","Huila","8.591","2023-02-28"
"2021-08-03","2021","44","La Guajira","5.915","2023-02-28"
"2021-08-03","2021","47","Magdalena","7.491","2023-02-28"
"2021-08-03","2021","47001","Santa Marta","3.050","2023-02-28"
"2021-08-03","2021","50","Meta","11.175","2023-02-28"
"2021-08-03","2021","52","Nariño","8.479","2023-02-28"
"2021-08-03","2021","54","Norte de Santander","9.214","2023-02-28"
"2021-08-03","2021","86","Putumayo","1.553","2023-02-28"
"2021-08-03","2021","63","Quindío","6.652","2023-02-28"
"2021-08-03","2021","66","Risaralda","9.657","2023-02-28"
"2021-08-03","2021","88","San Andrés y Providencia","232","2023-02-28"
"2021-08-03","2021","68","Santander","23.542","2023-02-28"
"2021-08-03","2021","70","Sucre","7.249","2023-02-28"
"2021-08-03","2021","73","Tolima","26.803","2023-02-28"
"2021-08-03","2021","76","Valle del Cauca","40.205","2023-02-28"
"2021-08-03","2021","76109","Buenaventura","859","2023-02-28"
"2021-08-03","2021","97","Vaupés","138","2023-02-28"
"2021-08-03","2021","99","Vichada","121","2023-02-28"
"2021-08-03","2021","0","Privados","37.279","2023-02-28"
"2021-08-04","2021","91","Amazonas","62","2023-02-28"
"2021-08-04","2021","05","Antioquia","62.945","2023-02-28"
"2021-08-04","2021","81","Arauca","2.020","2023-02-28"
"2021-08-04","2021","08","Atlántico","7.552","2023-02-28"
"2021-08-04","2021","08001","Barranquilla","13.547","2023-02-28"
"2021-08-04","2021","11","Bogotá","60.315","2023-02-28"
"2021-08-04","2021","13","Bolívar","5.499","2023-02-28"
"2021-08-04","2021","13001","Cartagena","9.830","2023-02-28"
"2021-08-04","2021","15","Boyacá","12.103","2023-02-28"
"2021-08-04","2021","17","Caldas","14.825","2023-02-28"
"2021-08-04","2021","18","Caquetá","1.819","2023-02-28"
"2021-08-04","2021","85","Casanare","2.622","2023-02-28"
"2021-08-04","2021","19","Cauca","7.785","2023-02-28"
"2021-08-04","2021","20","Cesar","6.517","2023-02-28"
"2021-08-04","2021","27","Chocó","1.478","2023-02-28"
"2021-08-04","2021","23","Córdoba","13.333","2023-02-28"
"2021-08-04","2021","25","Cundinamarca","16.349","2023-02-28"
"2021-08-04","2021","94","Guainía","25","2023-02-28"
"2021-08-04","2021","95","Guaviare","467","2023-02-28"
"2021-08-04","2021","41","Huila","7.985","2023-02-28"
"2021-08-04","2021","44","La Guajira","4.510","2023-02-28"
"2021-08-04","2021","47","Magdalena","6.168","2023-02-28"
"2021-08-04","2021","47001","Santa Marta","3.117","2023-02-28"
"2021-08-04","2021","50","Meta","9.804","2023-02-28"
"2021-08-04","2021","52","Nariño","10.953","2023-02-28"
"2021-08-04","2021","54","Norte de Santander","7.658","2023-02-28"
"2021-08-04","2021","86","Putumayo","1.162","2023-02-28"
"2021-08-04","2021","63","Quindío","5.583","2023-02-28"
"2021-08-04","2021","66","Risaralda","7.887","2023-02-28"
"2021-08-04","2021","88","San Andrés y Providencia","207","2023-02-28"
"2021-08-04","2021","68","Santander","22.486","2023-02-28"
"2021-08-04","2021","70","Sucre","7.779","2023-02-28"
"2021-08-04","2021","73","Tolima","14.682","2023-02-28"
"2021-08-04","2021","76","Valle del Cauca","39.230","2023-02-28"
"2021-08-04","2021","76109","Buenaventura","970","2023-02-28"
"2021-08-04","2021","97","Vaupés","92","2023-02-28"
"2021-08-04","2021","99","Vichada","449","2023-02-28"
"2021-08-04","2021","0","Privados","15.598","2023-02-28"
"2021-08-05","2021","91","Amazonas","24","2023-02-28"
"2021-08-05","2021","05","Antioquia","58.057","2023-02-28"
"2021-08-05","2021","81","Arauca","1.628","2023-02-28"
"2021-08-05","2021","08","Atlántico","5.499","2023-02-28"
"2021-08-05","2021","08001","Barranquilla","10.176","2023-02-28"
"2021-08-05","2021","11","Bogotá","84.044","2023-02-28"
"2021-08-05","2021","13","Bolívar","8.387","2023-02-28"
"2021-08-05","2021","13001","Cartagena","8.546","2023-02-28"
"2021-08-05","2021","15","Boyacá","7.064","2023-02-28"
"2021-08-05","2021","17","Caldas","11.441","2023-02-28"
"2021-08-05","2021","18","Caquetá","1.724","2023-02-28"
"2021-08-05","2021","85","Casanare","1.889","2023-02-28"
"2021-08-05","2021","19","Cauca","4.180","2023-02-28"
"2021-08-05","2021","20","Cesar","6.886","2023-02-28"
"2021-08-05","2021","27","Chocó","1.187","2023-02-28"
"2021-08-05","2021","23","Córdoba","10.715","2023-02-28"
"2021-08-05","2021","25","Cundinamarca","15.133","2023-02-28"
"2021-08-05","2021","94","Guainía","35","2023-02-28"
"2021-08-05","2021","95","Guaviare","205","2023-02-28"
"2021-08-05","2021","41","Huila","6.422","2023-02-28"
"2021-08-05","2021","44","La Guajira","4.670","2023-02-28"
"2021-08-05","2021","47","Magdalena","5.939","2023-02-28"
"2021-08-05","2021","47001","Santa Marta","2.249","2023-02-28"
"2021-08-05","2021","50","Meta","4.236","2023-02-28"
"2021-08-05","2021","52","Nariño","9.558","2023-02-28"
"2021-08-05","2021","54","Norte de Santander","6.156","2023-02-28"
"2021-08-05","2021","86","Putumayo","1.387","2023-02-28"
"2021-08-05","2021","63","Quindío","3.862","2023-02-28"
"2021-08-05","2021","66","Risaralda","10.635","2023-02-28"
"2021-08-05","2021","88","San Andrés y Providencia","228","2023-02-28"
"2021-08-05","2021","68","Santander","19.264","2023-02-28"
"2021-08-05","2021","70","Sucre","8.445","2023-02-28"
"2021-08-05","2021","73","Tolima","9.354","2023-02-28"
"2021-08-05","2021","76","Valle del Cauca","37.007","2023-02-28"
"2021-08-05","2021","76109","Buenaventura","537","2023-02-28"
"2021-08-05","2021","97","Vaupés","48","2023-02-28"
"2021-08-05","2021","99","Vichada","216","2023-02-28"
"2021-08-05","2021","0","Privados","35.614","2023-02-28"
"2021-08-06","2021","91","Amazonas","39","2023-02-28"
"2021-08-06","2021","05","Antioquia","51.480","2023-02-28"
"2021-08-06","2021","81","Arauca","1.820","2023-02-28"
"2021-08-06","2021","08","Atlántico","5.161","2023-02-28"
"2021-08-06","2021","08001","Barranquilla","9.391","2023-02-28"
"2021-08-06","2021","11","Bogotá","257.038","2023-02-28"
"2021-08-06","2021","13","Bolívar","6.440","2023-02-28"
"2021-08-06","2021","13001","Cartagena","9.578","2023-02-28"
"2021-08-06","2021","15","Boyacá","5.750","2023-02-28"
"2021-08-06","2021","17","Caldas","32.724","2023-02-28"
"2021-08-06","2021","18","Caquetá","1.579","2023-02-28"
"2021-08-06","2021","85","Casanare","1.562","2023-02-28"
"2021-08-06","2021","19","Cauca","7.842","2023-02-28"
"2021-08-06","2021","20","Cesar","6.607","2023-02-28"
"2021-08-06","2021","27","Chocó","1.357","2023-02-28"
"2021-08-06","2021","23","Córdoba","9.631","2023-02-28"
"2021-08-06","2021","25","Cundinamarca","28.759","2023-02-28"
"2021-08-06","2021","94","Guainía","30","2023-02-28"
"2021-08-06","2021","95","Guaviare","351","2023-02-28"
"2021-08-06","2021","41","Huila","8.467","2023-02-28"
"2021-08-06","2021","44","La Guajira","3.801","2023-02-28"
"2021-08-06","2021","47","Magdalena","5.810","2023-02-28"
"2021-08-06","2021","47001","Santa Marta","1.881","2023-02-28"
"2021-08-06","2021","50","Meta","8.271","2023-02-28"
"2021-08-06","2021","52","Nariño","8.043","2023-02-28"
"2021-08-06","2021","54","Norte de Santander","10.387","2023-02-28"
"2021-08-06","2021","86","Putumayo","1.425","2023-02-28"
"2021-08-06","2021","63","Quindío","3.117","2023-02-28"
"2021-08-06","2021","66","Risaralda","9.596","2023-02-28"
"2021-08-06","2021","88","San Andrés y Providencia","177","2023-02-28"
"2021-08-06","2021","68","Santander","19.109","2023-02-28"
"2021-08-06","2021","70","Sucre","6.648","2023-02-28"
"2021-08-06","2021","73","Tolima","11.542","2023-02-28"
"2021-08-06","2021","76","Valle del Cauca","35.865","2023-02-28"
"2021-08-06","2021","76109","Buenaventura","665","2023-02-28"
"2021-08-06","2021","97","Vaupés","73","2023-02-28"
"2021-08-06","2021","99","Vichada","99","2023-02-28"
"2021-08-06","2021","0","Privados","22.878","2023-02-28"
"2021-08-07","2021","05","Antioquia","32.025","2023-02-28"
"2021-08-07","2021","81","Arauca","634","2023-02-28"
"2021-08-07","2021","08","Atlántico","5.953","2023-02-28"
"2021-08-07","2021","08001","Barranquilla","12.946","2023-02-28"
"2021-08-07","2021","11","Bogotá","57.557","2023-02-28"
"2021-08-07","2021","13","Bolívar","5.344","2023-02-28"
"2021-08-07","2021","13001","Cartagena","2.413","2023-02-28"
"2021-08-07","2021","15","Boyacá","2.654","2023-02-28"
"2021-08-07","2021","17","Caldas","5.572","2023-02-28"
"2021-08-07","2021","18","Caquetá","1.373","2023-02-28"
"2021-08-07","2021","85","Casanare","2.391","2023-02-28"
"2021-08-07","2021","19","Cauca","6.928","2023-02-28"
"2021-08-07","2021","20","Cesar","3.566","2023-02-28"
"2021-08-07","2021","27","Chocó","772","2023-02-28"
"2021-08-07","2021","23","Córdoba","4.884","2023-02-28"
"2021-08-07","2021","25","Cundinamarca","4.569","2023-02-28"
"2021-08-07","2021","94","Guainía","7","2023-02-28"
"2021-08-07","2021","95","Guaviare","10","2023-02-28"
"2021-08-07","2021","41","Huila","4.447","2023-02-28"
"2021-08-07","2021","44","La Guajira","1.400","2023-02-28"
"2021-08-07","2021","47","Magdalena","1.833","2023-02-28"
"2021-08-07","2021","47001","Santa Marta","545","2023-02-28"
"2021-08-07","2021","50","Meta","3.435","2023-02-28"
"2021-08-07","2021","52","Nariño","8.857","2023-02-28"
"2021-08-07","2021","54","Norte de Santander","10.120","2023-02-28"
"2021-08-07","2021","86","Putumayo","755","2023-02-28"
"2021-08-07","2021","63","Quindío","2.747","2023-02-28"
"2021-08-07","2021","66","Risaralda","5.077","2023-02-28"
"2021-08-07","2021","88","San Andrés y Providencia","61","2023-02-28"
"2021-08-07","2021","68","Santander","12.944","2023-02-28"
"2021-08-07","2021","70","Sucre","5.792","2023-02-28"
"2021-08-07","2021","73","Tolima","4.523","2023-02-28"
"2021-08-07","2021","76","Valle del Cauca","20.662","2023-02-28"
"2021-08-07","2021","76109","Buenaventura","247","2023-02-28"
"2021-08-08","2021","91","Amazonas","6","2023-02-28"
"2021-08-08","2021","05","Antioquia","21.011","2023-02-28"
"2021-08-08","2021","81","Arauca","214","2023-02-28"
"2021-08-08","2021","08","Atlántico","3.436","2023-02-28"
"2021-08-08","2021","08001","Barranquilla","5.836","2023-02-28"
"2021-08-08","2021","11","Bogotá","42.180","2023-02-28"
"2021-08-08","2021","13","Bolívar","1.289","2023-02-28"
"2021-08-08","2021","13001","Cartagena","1.546","2023-02-28"
"2021-08-08","2021","15","Boyacá","528","2023-02-28"
"2021-08-08","2021","17","Caldas","693","2023-02-28"
"2021-08-08","2021","18","Caquetá","585","2023-02-28"
"2021-08-08","2021","85","Casanare","1.007","2023-02-28"
"2021-08-08","2021","19","Cauca","3.361","2023-02-28"
